year,category,was_nominated,artist,track_name,popularity,danceability,energy,explicit,nomination_dec
2007,"Best Compilation Soundtrack Album For Motion Picture, Television Or Other Visual Media",1,(The Beatles),Love,29,0.516,0.423,True,2000
2007,Best Surround Sound Album,1,,Love,29,0.516,0.423,True,2000
2007,"Best Compilation Soundtrack Album For Motion Picture, Television Or Other Visual Media",1,(The Beatles),Love,20,0.682,0.02,False,2000
2007,Best Surround Sound Album,1,,Love,20,0.682,0.02,False,2000
2007,"Best Compilation Soundtrack Album For Motion Picture, Television Or Other Visual Media",1,(The Beatles),Love,27,0.686,0.575,False,2000
2007,Best Surround Sound Album,1,,Love,27,0.686,0.575,False,2000
2007,"Best Compilation Soundtrack Album For Motion Picture, Television Or Other Visual Media",1,(The Beatles),Love,20,0.643,0.927,False,2000
2007,Best Surround Sound Album,1,,Love,20,0.643,0.927,False,2000
2007,"Best Compilation Soundtrack Album For Motion Picture, Television Or Other Visual Media",1,(The Beatles),Love,40,0.537,0.376,False,2000
2007,Best Surround Sound Album,1,,Love,40,0.537,0.376,False,2000
2007,"Best Compilation Soundtrack Album For Motion Picture, Television Or Other Visual Media",1,(The Beatles),Love,25,0.366,0.939,False,2000
2007,Best Surround Sound Album,1,,Love,25,0.366,0.939,False,2000
2007,"Best Compilation Soundtrack Album For Motion Picture, Television Or Other Visual Media",1,(The Beatles),Love,23,0.287,0.933,False,2000
2007,Best Surround Sound Album,1,,Love,23,0.287,0.933,False,2000
2007,"Best Compilation Soundtrack Album For Motion Picture, Television Or Other Visual Media",1,(The Beatles),Love,76,0.688,0.519,False,2000
2007,Best Surround Sound Album,1,,Love,76,0.688,0.519,False,2000
2007,"Best Compilation Soundtrack Album For Motion Picture, Television Or Other Visual Media",1,(The Beatles),Love,53,0.851,0.414,False,2000
2007,Best Surround Sound Album,1,,Love,53,0.851,0.414,False,2000
1988,"Best Pop Vocal Performance, Female",1,Tracy Chapman,Fast Car,61,0.392,0.251,False,1980
1988,"Best Pop Vocal Performance, Female",1,Tracy Chapman,Fast Car,59,0.765,0.561,False,1980
1988,"Best Pop Vocal Performance, Female",1,Tracy Chapman,Fast Car,73,0.672,0.578,False,1980
1988,"Best Pop Vocal Performance, Female",1,Tracy Chapman,Fast Car,78,0.711,0.292,False,1980
1988,"Best Pop Vocal Performance, Female",1,Tracy Chapman,Fast Car,59,0.765,0.561,False,1980
1988,"Best Pop Vocal Performance, Female",1,Tracy Chapman,Fast Car,73,0.672,0.578,False,1980
1988,"Best Pop Vocal Performance, Female",1,Tracy Chapman,Fast Car,78,0.711,0.292,False,1980
1988,"Best Pop Vocal Performance, Female",1,Tracy Chapman,Fast Car,78,0.711,0.292,False,1980
1979,"Best Jazz Instrumental Performance, Group",1,Chick Corea & Gary Burton,Duet,43,0.459,0.14,False,1970
1979,"Best Jazz Instrumental Performance, Group",1,Chick Corea & Gary Burton,Duet,0,0.505,0.157,False,1970
2019,Best Contemporary Christian Music Performance/Song,1,,God Only Knows,55,0.658,0.125,False,2010
2019,Best Contemporary Christian Music Performance/Song,1,,God Only Knows,65,0.597,0.417,False,2010
2019,Best Contemporary Christian Music Performance/Song,1,,God Only Knows,11,0.676,0.769,False,2010
2019,Best Contemporary Christian Music Performance/Song,1,,God Only Knows,50,0.433,0.469,False,2010
2019,Best Contemporary Christian Music Performance/Song,1,,God Only Knows,64,0.597,0.417,False,2010
2019,Best Contemporary Christian Music Performance/Song,1,,God Only Knows,45,0.651,0.561,False,2010
2002,Best Short Form Music Video,1,Eminem,Without Me,47,0.664,0.301,False,2000
2002,Best Short Form Music Video,1,Eminem,Without Me,78,0.752,0.488,True,2000
2002,Best Short Form Music Video,1,Eminem,Without Me,79,0.752,0.488,True,2000
2002,Best Short Form Music Video,1,Eminem,Without Me,78,0.752,0.488,True,2000
2002,Best Short Form Music Video,1,Eminem,Without Me,79,0.752,0.488,True,2000
2002,Best Short Form Music Video,1,Eminem,Without Me,62,0.744,0.514,True,2000
2002,Best Short Form Music Video,1,Eminem,Without Me,26,0.492,0.978,False,2000
2002,Best Short Form Music Video,1,Eminem,Without Me,88,0.908,0.669,True,2000
2002,Best Short Form Music Video,1,Eminem,Without Me,78,0.752,0.488,True,2000
2002,Best Short Form Music Video,1,Eminem,Without Me,79,0.752,0.488,True,2000
2002,Best Short Form Music Video,1,Eminem,Without Me,62,0.744,0.514,True,2000
2002,Best Short Form Music Video,1,Eminem,Without Me,78,0.752,0.488,True,2000
2002,Best Short Form Music Video,1,Eminem,Without Me,79,0.752,0.488,True,2000
2002,Best Short Form Music Video,1,Eminem,Without Me,62,0.744,0.514,True,2000
2002,Best Short Form Music Video,1,Eminem,Without Me,63,0.421,0.819,False,2000
2002,Best Short Form Music Video,1,Eminem,Without Me,78,0.752,0.488,True,2000
2002,Best Short Form Music Video,1,Eminem,Without Me,79,0.752,0.488,True,2000
2015,Best Children's Album,1,Tim Kubart,Home,51,0.403,0.29,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,51,0.403,0.29,False,2000
2002,Best Recording Package,1,,Home,51,0.403,0.29,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,53,0.327,0.0733,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,53,0.327,0.0733,False,2000
2002,Best Recording Package,1,,Home,53,0.327,0.0733,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,8,0.615,0.896,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,8,0.615,0.896,False,2000
2002,Best Recording Package,1,,Home,8,0.615,0.896,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,60,0.617,0.352,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,60,0.617,0.352,False,2000
2002,Best Recording Package,1,,Home,60,0.617,0.352,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,2,0.579,0.443,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,2,0.579,0.443,False,2000
2002,Best Recording Package,1,,Home,2,0.579,0.443,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,1,0.576,0.456,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,1,0.576,0.456,False,2000
2002,Best Recording Package,1,,Home,1,0.576,0.456,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,0,0.576,0.456,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,0,0.576,0.456,False,2000
2002,Best Recording Package,1,,Home,0,0.576,0.456,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,0,0.576,0.456,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,0,0.576,0.456,False,2000
2002,Best Recording Package,1,,Home,0,0.576,0.456,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,0,0.555,0.82,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,0,0.555,0.82,False,2000
2002,Best Recording Package,1,,Home,0,0.555,0.82,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,8,0.615,0.896,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,8,0.615,0.896,False,2000
2002,Best Recording Package,1,,Home,8,0.615,0.896,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,18,0.399,0.0367,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,18,0.399,0.0367,False,2000
2002,Best Recording Package,1,,Home,18,0.399,0.0367,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,28,0.679,0.707,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,28,0.679,0.707,False,2000
2002,Best Recording Package,1,,Home,28,0.679,0.707,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,36,0.536,0.756,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,36,0.536,0.756,False,2000
2002,Best Recording Package,1,,Home,36,0.536,0.756,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,73,0.541,0.591,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,73,0.541,0.591,False,2000
2002,Best Recording Package,1,,Home,73,0.541,0.591,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,60,0.606,0.826,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,60,0.606,0.826,False,2000
2002,Best Recording Package,1,,Home,60,0.606,0.826,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,59,0.707,0.541,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,59,0.707,0.541,False,2000
2002,Best Recording Package,1,,Home,59,0.707,0.541,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,32,0.501,0.702,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,32,0.501,0.702,False,2000
2002,Best Recording Package,1,,Home,32,0.501,0.702,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,57,0.743,0.547,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,57,0.743,0.547,False,2000
2002,Best Recording Package,1,,Home,57,0.743,0.547,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,28,0.679,0.707,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,28,0.679,0.707,False,2000
2002,Best Recording Package,1,,Home,28,0.679,0.707,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,54,0.442,0.85,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,54,0.442,0.85,False,2000
2002,Best Recording Package,1,,Home,54,0.442,0.85,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,48,0.461,0.855,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,48,0.461,0.855,False,2000
2002,Best Recording Package,1,,Home,48,0.461,0.855,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,52,0.552,0.829,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,52,0.552,0.829,False,2000
2002,Best Recording Package,1,,Home,52,0.552,0.829,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,71,0.608,0.37,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,71,0.608,0.37,False,2000
2002,Best Recording Package,1,,Home,71,0.608,0.37,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,71,0.608,0.37,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,71,0.608,0.37,False,2000
2002,Best Recording Package,1,,Home,71,0.608,0.37,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,65,0.741,0.547,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,65,0.741,0.547,False,2000
2002,Best Recording Package,1,,Home,65,0.741,0.547,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,49,0.647,0.826,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,49,0.647,0.826,False,2000
2002,Best Recording Package,1,,Home,49,0.647,0.826,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,54,0.442,0.85,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,54,0.442,0.85,False,2000
2002,Best Recording Package,1,,Home,54,0.442,0.85,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,28,0.679,0.707,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,28,0.679,0.707,False,2000
2002,Best Recording Package,1,,Home,28,0.679,0.707,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,11,0.679,0.707,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,11,0.679,0.707,False,2000
2002,Best Recording Package,1,,Home,11,0.679,0.707,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,20,0.532,0.325,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,20,0.532,0.325,False,2000
2002,Best Recording Package,1,,Home,20,0.532,0.325,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,0,0.361,0.177,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,0,0.361,0.177,False,2000
2002,Best Recording Package,1,,Home,0,0.361,0.177,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,0,0.361,0.177,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,0,0.361,0.177,False,2000
2002,Best Recording Package,1,,Home,0,0.361,0.177,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,0,0.361,0.177,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,0,0.361,0.177,False,2000
2002,Best Recording Package,1,,Home,0,0.361,0.177,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,0,0.361,0.177,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,0,0.361,0.177,False,2000
2002,Best Recording Package,1,,Home,0,0.361,0.177,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,28,0.679,0.707,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,28,0.679,0.707,False,2000
2002,Best Recording Package,1,,Home,28,0.679,0.707,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,47,0.497,0.459,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,47,0.497,0.459,False,2000
2002,Best Recording Package,1,,Home,47,0.497,0.459,False,2000
2015,Best Children's Album,1,Tim Kubart,Home,55,0.468,0.786,False,2010
2002,Best Country Album,1,Dixie Chicks,Home,55,0.468,0.786,False,2000
2002,Best Recording Package,1,,Home,55,0.468,0.786,False,2000
2011,Best Pop Solo Performance,1,Adele,Someone Like You,57,0.439,0.207,False,2010
2011,Best Pop Solo Performance,1,Adele,Someone Like You,81,0.556,0.319,False,2010
2011,Best Pop Solo Performance,1,Adele,Someone Like You,9,0.373,0.646,False,2010
2011,Best Pop Solo Performance,1,Adele,Someone Like You,43,0.288,0.0154,False,2010
2011,Best Pop Solo Performance,1,Adele,Someone Like You,81,0.556,0.319,False,2010
1989,Best Country Instrumental Performance,1,Randy Scruggs,Amazing Grace,30,0.457,0.26,False,1980
1981,Best Inspirational Performance,1,B.J. Thomas,Amazing Grace,30,0.457,0.26,False,1980
1972,Best Soul Gospel Performance,1,Aretha Franklin,Amazing Grace,30,0.457,0.26,False,1970
1989,Best Country Instrumental Performance,1,Randy Scruggs,Amazing Grace,18,0.324,0.245,False,1980
1981,Best Inspirational Performance,1,B.J. Thomas,Amazing Grace,18,0.324,0.245,False,1980
1972,Best Soul Gospel Performance,1,Aretha Franklin,Amazing Grace,18,0.324,0.245,False,1970
1989,Best Country Instrumental Performance,1,Randy Scruggs,Amazing Grace,21,0.254,0.0772,False,1980
1981,Best Inspirational Performance,1,B.J. Thomas,Amazing Grace,21,0.254,0.0772,False,1980
1972,Best Soul Gospel Performance,1,Aretha Franklin,Amazing Grace,21,0.254,0.0772,False,1970
1989,Best Country Instrumental Performance,1,Randy Scruggs,Amazing Grace,5,0.162,0.31,False,1980
1981,Best Inspirational Performance,1,B.J. Thomas,Amazing Grace,5,0.162,0.31,False,1980
1972,Best Soul Gospel Performance,1,Aretha Franklin,Amazing Grace,5,0.162,0.31,False,1970
1989,Best Country Instrumental Performance,1,Randy Scruggs,Amazing Grace,0,0.35,0.152,False,1980
1981,Best Inspirational Performance,1,B.J. Thomas,Amazing Grace,0,0.35,0.152,False,1980
1972,Best Soul Gospel Performance,1,Aretha Franklin,Amazing Grace,0,0.35,0.152,False,1970
1989,Best Country Instrumental Performance,1,Randy Scruggs,Amazing Grace,43,0.373,0.225,False,1980
1981,Best Inspirational Performance,1,B.J. Thomas,Amazing Grace,43,0.373,0.225,False,1980
1972,Best Soul Gospel Performance,1,Aretha Franklin,Amazing Grace,43,0.373,0.225,False,1970
2012,Record Of The Year,1,Gotye Featuring Kimbra,Somebody That I Used To Know,49,0.503,0.123,False,2010
2012,Best Pop Duo/Group Performance,1,Gotye Featuring Kimbra,Somebody That I Used To Know,49,0.503,0.123,False,2010
2012,Record Of The Year,1,Gotye Featuring Kimbra,Somebody That I Used To Know,39,0.749,0.332,False,2010
2012,Best Pop Duo/Group Performance,1,Gotye Featuring Kimbra,Somebody That I Used To Know,39,0.749,0.332,False,2010
2012,Record Of The Year,1,Gotye Featuring Kimbra,Somebody That I Used To Know,62,0.457,0.939,False,2010
2012,Best Pop Duo/Group Performance,1,Gotye Featuring Kimbra,Somebody That I Used To Know,62,0.457,0.939,False,2010
1986,Best Rhythm & Blues Song,1,,Sweet Love,46,0.547,0.328,False,1980
1986,Best Rhythm & Blues Song,1,,Sweet Love,13,0.916,0.397,False,1980
1986,Best Rhythm & Blues Song,1,,Sweet Love,21,0.623,0.805,False,1980
1994,Best Female R&B Vocal Performance,1,Toni Braxton,Breathe Again,51,0.366,0.482,False,1990
1994,Best Female R&B Vocal Performance,1,Toni Braxton,Breathe Again,50,0.489,0.825,False,1990
1994,Best Female R&B Vocal Performance,1,Toni Braxton,Breathe Again,50,0.489,0.825,False,1990
1994,Best Female R&B Vocal Performance,1,Toni Braxton,Breathe Again,54,0.569,0.89,False,1990
2003,Best Female Rock Vocal Performance,1,Pink,Trouble,59,0.325,0.424,False,2000
2003,Best Female Rock Vocal Performance,1,Pink,Trouble,22,0.407,0.31,False,2000
2003,Best Female Rock Vocal Performance,1,Pink,Trouble,72,0.47,0.623,False,2000
2003,Best Female Rock Vocal Performance,1,Pink,Trouble,56,0.433,0.863,False,2000
2003,Best Female Rock Vocal Performance,1,Pink,Trouble,29,0.567,0.304,False,2000
2003,Best Female Rock Vocal Performance,1,Pink,Trouble,19,0.715,0.979,False,2000
2003,Best Female Rock Vocal Performance,1,Pink,Trouble,49,0.56,0.828,False,2000
2003,Best Female Rock Vocal Performance,1,Pink,Trouble,21,0.489,0.402,False,2000
2003,Best Female Rock Vocal Performance,1,Pink,Trouble,72,0.47,0.623,False,2000
2003,Best Female Rock Vocal Performance,1,Pink,Trouble,72,0.47,0.623,False,2000
2003,Best Female Rock Vocal Performance,1,Pink,Trouble,62,0.42,0.371,False,2000
2003,Best Female Rock Vocal Performance,1,Pink,Trouble,62,0.42,0.371,False,2000
2019,"Best Arrangement, Instrumental or A Cappella",1,,Moon River,53,0.411,0.191,False,2010
1961,Record Of The Year,1,Henry Mancini,Moon River,53,0.411,0.191,False,1960
1961,Song Of The Year,1,,Moon River,53,0.411,0.191,False,1960
1961,Best Arrangement,1,,Moon River,53,0.411,0.191,False,1960
2019,"Best Arrangement, Instrumental or A Cappella",1,,Moon River,2,0.443,0.136,False,2010
1961,Record Of The Year,1,Henry Mancini,Moon River,2,0.443,0.136,False,1960
1961,Song Of The Year,1,,Moon River,2,0.443,0.136,False,1960
1961,Best Arrangement,1,,Moon River,2,0.443,0.136,False,1960
2019,"Best Arrangement, Instrumental or A Cappella",1,,Moon River,20,0.432,0.14,False,2010
1961,Record Of The Year,1,Henry Mancini,Moon River,20,0.432,0.14,False,1960
1961,Song Of The Year,1,,Moon River,20,0.432,0.14,False,1960
1961,Best Arrangement,1,,Moon River,20,0.432,0.14,False,1960
2018,Best American Roots Performance,1,Brandi Carlile,The Joke,60,0.236,0.578,False,2010
2018,Best American Roots Song,1,,The Joke,60,0.236,0.578,False,2010
2016,Best Bluegrass Album,1,O'Connor Band With Mark O'Connor,Coming Home,56,0.625,0.81,False,2010
2016,Best Bluegrass Album,1,O'Connor Band With Mark O'Connor,Coming Home,69,0.424,0.465,False,2010
2016,Best Bluegrass Album,1,O'Connor Band With Mark O'Connor,Coming Home,39,0.54,0.602,False,2010
2016,Best Bluegrass Album,1,O'Connor Band With Mark O'Connor,Coming Home,57,0.614,0.921,False,2010
2016,Best Bluegrass Album,1,O'Connor Band With Mark O'Connor,Coming Home,43,0.606,0.636,False,2010
2018,Best Pop Duo/Group Performance,1,Lady Gaga & Bradley Cooper,Shallow,41,0.613,0.346,False,2010
2018,Best Song Written For Visual Media,1,,Shallow,41,0.613,0.346,False,2010
2018,Best Pop Duo/Group Performance,1,Lady Gaga & Bradley Cooper,Shallow,52,0.649,0.336,False,2010
2018,Best Song Written For Visual Media,1,,Shallow,52,0.649,0.336,False,2010
2018,Best Pop Duo/Group Performance,1,Lady Gaga & Bradley Cooper,Shallow,84,0.572,0.385,False,2010
2018,Best Song Written For Visual Media,1,,Shallow,84,0.572,0.385,False,2010
2018,Best Pop Duo/Group Performance,1,Lady Gaga & Bradley Cooper,Shallow,41,0.613,0.346,False,2010
